ip,time,method,url,status,size,duration,referer,agent,class
109.179.82.103,3/24/2024 10:01,POST,/help,404,132,1920,https://www.chambers-pratt.com/,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/3257-01-29 16:58:40.479843 Firefox/3.6.14,normal
5.125.200.78,5/18/2024 19:22,GET,/admin,403,344,3268,-,Opera/9.95.(X11; Linux x86_64; kok-IN) Presto/2.9.183 Version/11.00,anomaly
107.91.152.111,1/5/2024 5:50,POST,/upload,403,544,4539,http://mcmillan.com/,"Mozilla/5.0 (iPad; CPU iPad OS 17_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/11.3u1911.0 Mobile/01M108 Safari/534.2",anomaly
83.172.244.212,2/13/2024 7:21,GET,/login,200,4812,294,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/20.0.862.0 Mobile/35Y616 Safari/536.2",anomaly
51.37.250.221,5/2/2024 0:54,POST,/comment,301,1552,2985,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_1; rv:1.9.3.20) Gecko/7479-07-22 13:15:20.701050 Firefox/3.8,anomaly
63.152.171.230,4/22/2024 15:04,GET,/help,403,2232,3265,-,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; nso-ZA) AppleWebKit/531.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6531.20.4",normal
105.20.29.209,3/16/2024 2:22,POST,/help,404,734,1550,https://www.sexton.biz/,Opera/9.75.(Windows NT 5.01; de-DE) Presto/2.9.166 Version/10.00,anomaly
74.13.94.74,5/17/2024 14:52,GET,/index.html,301,4948,4316,http://www.jones-waters.com/,Opera/9.93.(X11; Linux x86_64; af-ZA) Presto/2.9.173 Version/10.00,anomaly
115.208.0.192,2/24/2024 2:23,GET,/upload,301,4066,1793,http://hernandez.com/,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0 rv:2.0; ca-AD) AppleWebKit/535.1.2 (KHTML, like Gecko) Version/5.0.3 Safari/535.1.2",normal
16.3.153.231,3/21/2024 6:36,POST,/login,301,576,4210,https://www.robertson.com/,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; gl-ES) AppleWebKit/535.16.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.16.6",normal
84.255.235.129,1/22/2024 5:38,GET,/index.html,403,2723,2130,http://www.buchanan.com/,Mozilla/5.0 (Android 4.4.4; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,normal
168.79.28.118,2/16/2024 20:19,GET,/settings,404,4538,4262,-,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.11.1 (KHTML, like Gecko) Version/4.0 Safari/534.11.1",anomaly
79.131.98.41,2/17/2024 6:39,GET,/help,200,4681,902,-,Mozilla/5.0 (Windows NT 11.0; gv-GB; rv:1.9.2.20) Gecko/3410-03-23 04:45:30.266136 Firefox/3.6.8,normal
183.185.167.108,2/8/2024 7:09,GET,/comment,200,4166,2628,-,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.5.7 (KHTML, like Gecko) Version/4.0 Safari/531.5.7",anomaly
93.205.160.136,4/22/2024 13:55,POST,/products,301,33,1757,-,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.44.4 (KHTML, like Gecko) Version/4.0 Safari/534.44.4",anomaly
80.0.11.71,2/25/2024 14:27,POST,/help,301,3023,733,-,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/5634-06-22 09:55:38.306564 Firefox/3.6.9,normal
73.34.197.22,6/10/2024 1:28,GET,/profile,404,3378,1572,-,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8242-11-05 04:23:55.054260 Firefox/3.6.1,anomaly
38.87.203.190,1/9/2024 5:08,GET,/products,404,2541,3087,https://www.lane.com/,Mozilla/5.0 (Windows NT 5.01; lo-LA; rv:1.9.2.20) Gecko/6247-06-14 08:41:54.915939 Firefox/3.6.3,normal
67.237.225.28,3/7/2024 10:23,POST,/upload,301,4226,4215,http://johnson.com/,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.43.2 (KHTML, like Gecko) Version/5.1 Safari/535.43.2",anomaly
157.184.82.121,3/24/2024 0:53,POST,/profile,500,2840,4039,-,Opera/9.90.(X11; Linux i686; ln-CD) Presto/2.9.178 Version/11.00,anomaly
158.203.66.187,5/30/2024 9:16,POST,/comment,404,2073,2985,-,Opera/9.64.(Windows NT 5.0; es-NI) Presto/2.9.175 Version/12.00,anomaly
197.30.236.41,6/17/2024 0:20,POST,/index.html,200,1585,3695,https://www.ortiz-barry.biz/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0),anomaly
201.110.108.213,1/6/2024 0:41,GET,/admin,200,2240,3117,-,Mozilla/5.0 (Windows NT 5.2; sw-TZ; rv:1.9.0.20) Gecko/8725-03-28 23:40:46.367920 Firefox/15.0,anomaly
207.52.253.178,3/22/2024 21:11,GET,/profile,404,2963,793,https://www.elliott-wallace.com/,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.0),normal
141.106.100.21,1/24/2024 19:59,GET,/products,301,4426,249,-,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.29.7 (KHTML, like Gecko) Version/5.1 Safari/534.29.7",anomaly
66.3.222.31,3/23/2024 0:47,POST,/upload,403,2168,2815,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),normal
102.183.105.102,2/16/2024 3:59,POST,/settings,500,4926,2818,-,"Mozilla/5.0 (iPad; CPU iPad OS 17_4_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/11.0c4053.0 Mobile/87N675 Safari/535.1",normal
213.46.73.116,3/31/2024 20:49,POST,/settings,200,1142,190,-,Mozilla/5.0 (Windows 98; ky-KG; rv:1.9.2.20) Gecko/2729-03-22 04:28:07.932785 Firefox/3.8,normal
163.162.4.121,1/18/2024 11:37,POST,/settings,403,1186,4001,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0 rv:5.0; unm-US) AppleWebKit/533.28.6 (KHTML, like Gecko) Version/4.0.2 Safari/533.28.6",normal
176.39.205.118,3/13/2024 11:12,GET,/settings,404,2403,362,https://www.bradshaw.com/,"Mozilla/5.0 (iPad; CPU iPad OS 17_4 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/17.4s8440.0 Mobile/23J891 Safari/534.1",normal
98.138.24.79,1/31/2024 18:37,POST,/index.html,500,2823,1343,http://www.shea-rich.org/,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2 rv:5.0; bn-BD) AppleWebKit/535.22.6 (KHTML, like Gecko) Version/4.1 Safari/535.22.6",normal
119.44.74.228,1/6/2024 8:56,POST,/help,500,3485,3366,-,"Mozilla/5.0 (Windows 95) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/34.0.880.0 Safari/533.0",normal
155.50.251.97,4/29/2024 21:12,GET,/help,301,4594,1794,https://owen.org/,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/4.0),anomaly
171.137.35.186,1/20/2024 6:32,GET,/profile,200,3521,2843,https://cobb-moses.com/,Mozilla/5.0 (Windows 95; ja-JP; rv:1.9.1.20) Gecko/7310-01-10 05:56:27.082642 Firefox/3.6.14,anomaly
206.244.135.190,4/28/2024 3:54,POST,/comment,301,4892,4353,https://anderson.com/,Opera/9.86.(Windows NT 6.1; nr-ZA) Presto/2.9.169 Version/10.00,anomaly
163.134.222.64,4/30/2024 3:03,GET,/products,500,350,1057,-,"Mozilla/5.0 (Linux; Android 3.2.5) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/20.0.845.0 Safari/531.2",normal
202.205.253.65,7/11/2024 8:57,GET,/contact.html,301,4917,1299,-,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),anomaly
85.181.162.49,1/24/2024 1:28,GET,/settings,403,2026,4822,-,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/18.9q0296.0 Mobile/20L321 Safari/532.0",normal
223.97.135.63,6/30/2024 20:37,POST,/settings,404,258,2506,-,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/45.0.835.0 Safari/531.1",anomaly
164.207.78.107,3/29/2024 5:46,POST,/contact.html,500,1765,3175,https://becker.com/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/16.0.830.0 Safari/536.1",normal
79.154.222.69,3/13/2024 15:10,POST,/upload,403,1031,2458,https://rodriguez.com/,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1),normal
197.60.164.181,4/27/2024 2:35,GET,/profile,404,1720,1164,-,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8673-06-21 14:17:28.100830 Firefox/3.8,anomaly
35.147.49.219,5/1/2024 8:15,POST,/comment,200,4554,1193,http://www.camacho.info/,"Mozilla/5.0 (iPad; CPU iPad OS 3_2_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/51.0.823.0 Mobile/36E965 Safari/532.0",normal
78.97.186.51,1/28/2024 20:59,GET,/admin,404,2372,1733,http://collins-wright.com/,Opera/8.12.(X11; Linux x86_64; ku-TR) Presto/2.9.184 Version/11.00,normal
8.13.252.17,1/17/2024 0:33,GET,/upload,404,4364,1917,-,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ku-TR) AppleWebKit/532.30.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.30.1",normal
39.117.236.138,1/18/2024 16:10,POST,/contact.html,301,4657,4282,-,Opera/9.91.(Windows 98; Win 9x 4.90; eo-US) Presto/2.9.181 Version/10.00,anomaly
184.8.193.124,1/15/2024 18:46,POST,/contact.html,500,553,2840,http://fowler.com/,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.0),normal
46.34.72.231,1/28/2024 15:08,POST,/settings,403,2874,2574,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.1),normal
4.204.246.247,5/18/2024 10:29,GET,/settings,200,3500,3036,-,Opera/9.50.(Windows NT 6.0; doi-IN) Presto/2.9.171 Version/10.00,normal
138.25.253.250,6/21/2024 20:06,POST,/settings,500,1018,2319,-,Mozilla/5.0 (Windows NT 11.0; fi-FI; rv:1.9.2.20) Gecko/9989-03-31 08:17:36.954285 Firefox/3.6.7,anomaly
92.162.19.26,3/12/2024 4:15,GET,/upload,403,4593,3814,http://arellano-flores.com/,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/6607-01-01 18:54:26.970581 Firefox/3.8,anomaly
190.249.168.138,4/8/2024 7:33,GET,/help,500,1392,1662,https://www.buckley.com/,Opera/8.63.(Windows 98; Win 9x 4.90; oc-FR) Presto/2.9.176 Version/10.00,normal
77.245.179.107,1/21/2024 14:36,GET,/login,500,3396,347,-,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8222-09-11 09:45:22.731659 Firefox/3.8,anomaly
158.105.215.110,6/22/2024 12:38,POST,/comment,500,1965,2398,https://www.allen.com/,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1),normal
18.131.114.81,2/4/2024 15:45,GET,/comment,200,317,3338,https://riddle.com/,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0),normal
21.98.155.228,1/4/2024 16:01,GET,/help,403,1665,4025,https://www.nunez.com/,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0),anomaly
115.105.126.165,3/26/2024 0:40,POST,/profile,301,3632,1032,-,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.1),normal
206.76.162.63,4/25/2024 17:10,POST,/settings,200,4604,2130,https://wilson-hill.com/,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0),normal
144.218.47.80,5/28/2024 18:57,GET,/contact.html,500,2244,3593,-,Mozilla/5.0 (Android 12.1; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0,anomaly
155.219.143.38,7/4/2024 17:17,POST,/profile,200,4759,2947,http://www.erickson.com/,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.40.6 (KHTML, like Gecko) Version/4.0.1 Safari/531.40.6",normal
94.105.23.184,6/9/2024 3:23,POST,/contact.html,200,3813,3695,-,Opera/9.99.(X11; Linux i686; km-KH) Presto/2.9.189 Version/12.00,anomaly
12.188.36.104,7/7/2024 11:37,POST,/contact.html,200,992,1164,-,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/29.0.880.0 Safari/534.0",normal
67.121.115.154,2/8/2024 23:00,GET,/login,500,3669,2864,-,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.1),anomaly
32.29.35.34,3/2/2024 13:06,POST,/admin,200,3190,3499,-,"Mozilla/5.0 (Windows 95) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/39.0.880.0 Safari/536.1",normal
60.79.107.217,6/11/2024 5:37,GET,/contact.html,500,4767,652,http://martin.net/,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.18.2 (KHTML, like Gecko) Version/5.0.2 Safari/534.18.2",anomaly
122.211.52.67,1/27/2024 4:00,POST,/index.html,500,3047,4833,-,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.11.2 (KHTML, like Gecko) Version/5.0 Safari/532.11.2",normal
22.138.156.40,1/1/2024 6:57,POST,/upload,200,4208,1689,-,Opera/8.46.(X11; Linux i686; nr-ZA) Presto/2.9.183 Version/11.00,normal
146.19.46.241,1/30/2024 12:18,POST,/settings,301,358,3955,http://murray-velazquez.info/,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.1),normal
35.59.244.224,4/15/2024 10:54,GET,/profile,200,3133,1655,https://brown-levine.com/,Opera/9.27.(Windows NT 6.2; wal-ET) Presto/2.9.189 Version/10.00,anomaly
133.70.27.172,2/1/2024 4:58,GET,/upload,200,895,2231,-,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_3; rv:1.9.4.20) Gecko/3913-06-13 18:59:10.350266 Firefox/15.0,normal
203.163.124.116,3/20/2024 12:06,POST,/index.html,301,3057,3482,https://www.cox-lawrence.com/,Opera/8.29.(Windows NT 6.2; ko-KR) Presto/2.9.167 Version/12.00,anomaly
222.83.192.88,1/11/2024 19:03,GET,/index.html,403,4798,4945,-,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9; rv:1.9.6.20) Gecko/6710-03-25 01:45:28.359436 Firefox/8.0,normal
27.96.88.249,6/6/2024 23:58,POST,/upload,403,4468,2764,-,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.2.5 (KHTML, like Gecko) Version/4.0.2 Safari/533.2.5",anomaly
183.185.11.89,1/18/2024 18:15,GET,/profile,404,1880,4553,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2 rv:2.0; brx-IN) AppleWebKit/533.16.3 (KHTML, like Gecko) Version/4.0 Safari/533.16.3",anomaly
34.170.215.235,5/13/2024 16:52,GET,/settings,403,2249,2224,-,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.0),normal
73.56.200.62,3/1/2024 4:57,GET,/upload,200,394,4942,-,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ps-AF) AppleWebKit/534.45.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.45.6",anomaly
184.253.91.220,1/7/2024 23:35,POST,/products,200,2254,2060,-,Opera/9.22.(X11; Linux x86_64; mai-IN) Presto/2.9.185 Version/10.00,normal
68.93.224.47,6/20/2024 8:47,GET,/products,500,714,1734,https://wilson-little.org/,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2 rv:2.0; bg-BG) AppleWebKit/534.19.4 (KHTML, like Gecko) Version/5.0 Safari/534.19.4",anomaly
114.161.3.35,5/6/2024 14:20,GET,/comment,200,4215,4361,-,Opera/8.24.(Windows 98; raj-IN) Presto/2.9.176 Version/11.00,anomaly
212.143.169.64,3/27/2024 11:40,POST,/comment,200,2594,1872,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/31.0.885.0 Safari/536.1",anomaly
185.116.86.231,5/16/2024 20:50,POST,/products,403,540,1904,https://www.haynes.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/59.0.819.0 Mobile/54R296 Safari/535.0",normal
170.7.100.55,6/4/2024 17:51,GET,/profile,200,401,4442,-,Opera/8.64.(Windows NT 10.0; es-AR) Presto/2.9.182 Version/11.00,anomaly
136.181.15.130,1/22/2024 8:25,POST,/comment,403,4003,2419,-,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; dv-MV) AppleWebKit/534.25.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.25.6",anomaly
108.32.198.77,6/21/2024 9:22,POST,/admin,200,742,4288,-,Opera/9.37.(X11; Linux i686; mr-IN) Presto/2.9.180 Version/10.00,normal
22.165.80.79,2/10/2024 21:09,POST,/contact.html,500,275,4471,-,Opera/9.51.(Windows NT 6.1; nan-TW) Presto/2.9.169 Version/11.00,anomaly
97.233.164.241,2/11/2024 1:01,GET,/comment,500,2977,4677,-,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/51.0.849.0 Safari/532.1",anomaly
99.194.10.43,6/13/2024 21:00,GET,/help,200,3561,2168,https://www.brown-byrd.com/,Opera/9.46.(X11; Linux x86_64; yue-HK) Presto/2.9.170 Version/11.00,anomaly
148.102.195.197,2/21/2024 9:33,GET,/settings,404,3471,992,http://price.com/,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.0),normal
223.174.95.89,5/4/2024 4:51,GET,/login,301,1019,1825,-,Opera/9.32.(Windows 95; is-IS) Presto/2.9.166 Version/11.00,normal
46.27.216.54,5/4/2024 15:59,GET,/products,404,3151,4489,http://thompson.org/,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),anomaly
169.69.57.62,5/25/2024 10:11,GET,/upload,403,2145,1683,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/10.0t6550.0 Mobile/45A447 Safari/536.0",anomaly
124.49.183.225,5/11/2024 12:18,POST,/comment,404,2800,3564,-,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.0),normal
6.2.219.107,3/16/2024 16:53,POST,/help,500,3175,3306,-,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_6) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/62.0.894.0 Safari/533.0",normal
75.147.242.235,1/22/2024 15:27,POST,/upload,403,809,3577,https://www.wells.com/,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.1),normal
144.70.105.241,4/20/2024 0:34,GET,/index.html,500,495,1475,-,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/29.0.887.0 Safari/533.2",normal
153.188.204.89,6/18/2024 11:20,POST,/help,403,3789,1488,-,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2369-07-18 03:06:41.285206 Firefox/14.0,normal
131.210.146.84,2/10/2024 4:05,POST,/login,404,88,4120,http://clark-torres.biz/,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/36.0.820.0 Safari/536.2",anomaly
89.91.62.7,5/26/2024 1:13,POST,/help,301,4655,166,-,Mozilla/5.0 (Windows NT 5.2; or-IN; rv:1.9.0.20) Gecko/9081-03-26 14:29:13.311157 Firefox/15.0,anomaly
72.202.117.77,6/9/2024 15:14,POST,/settings,403,3428,4762,-,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/21.0.847.0 Safari/532.1",normal
129.49.30.235,4/17/2024 7:39,GET,/comment,301,324,4517,-,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_8; rv:1.9.3.20) Gecko/5470-12-26 06:56:33.379852 Firefox/3.8,anomaly
180.205.175.64,3/15/2024 8:35,GET,/admin,500,4535,3285,-,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/47.0.840.0 Safari/533.1",anomaly
118.231.143.202,4/15/2024 15:20,GET,/products,500,1067,714,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),anomaly
55.212.131.227,4/2/2024 1:47,POST,/products,301,3752,3907,-,Opera/9.62.(X11; Linux i686; ti-ER) Presto/2.9.184 Version/12.00,anomaly
35.146.41.246,1/5/2024 5:00,GET,/help,403,116,2304,-,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gv-GB) AppleWebKit/534.14.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.14.5",anomaly
151.85.194.81,5/7/2024 7:54,GET,/comment,301,4691,4844,-,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1 rv:3.0; gd-GB) AppleWebKit/532.37.2 (KHTML, like Gecko) Version/5.0 Safari/532.37.2",anomaly
78.218.77.28,4/25/2024 5:38,POST,/contact.html,301,2074,4093,-,Opera/8.97.(Windows NT 5.01; et-EE) Presto/2.9.186 Version/11.00,normal
52.39.231.5,5/5/2024 3:25,GET,/login,403,4321,521,-,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.0),normal
169.3.248.86,2/23/2024 11:29,GET,/index.html,500,627,3653,https://williams.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/42.0.853.0 Mobile/24M763 Safari/535.2",anomaly
169.58.138.103,4/4/2024 13:37,POST,/upload,404,738,2395,-,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.0),anomaly
61.239.192.105,5/3/2024 3:20,POST,/contact.html,500,2398,1386,-,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/39.0.809.0 Safari/536.1",anomaly
195.143.248.180,5/25/2024 8:27,GET,/profile,403,454,3804,http://barker.biz/,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.1),anomaly
81.17.224.25,3/11/2024 11:59,POST,/help,403,226,4817,https://www.jones.com/,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_0 rv:2.0; my-MM) AppleWebKit/535.1.6 (KHTML, like Gecko) Version/5.0.3 Safari/535.1.6",normal
116.227.166.205,5/6/2024 12:56,POST,/contact.html,301,2259,2464,-,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/20.0.834.0 Safari/532.1",normal
115.135.137.132,5/22/2024 10:32,POST,/upload,500,1081,1757,https://wilson.com/,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1),anomaly
189.30.13.52,3/12/2024 15:51,GET,/settings,301,2453,3878,-,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.1),normal
170.71.113.117,4/11/2024 16:53,POST,/upload,301,2416,3769,http://www.miller.org/,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.7.6 (KHTML, like Gecko) Version/5.0.1 Safari/531.7.6",normal
67.73.254.87,2/4/2024 0:23,POST,/products,404,211,1814,https://www.estes.com/,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),normal
72.123.84.42,6/3/2024 14:09,POST,/settings,301,3779,4619,http://www.chen.com/,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1),anomaly
48.190.224.0,4/5/2024 12:46,POST,/index.html,301,2144,3515,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/18.9v2803.0 Mobile/17K462 Safari/536.2",normal
8.233.229.182,4/26/2024 0:29,POST,/products,500,1497,4044,-,Opera/8.82.(X11; Linux x86_64; kw-GB) Presto/2.9.189 Version/11.00,anomaly
188.170.114.129,1/21/2024 13:05,POST,/profile,500,3529,3120,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/13.0h9447.0 Mobile/90W059 Safari/532.0",anomaly
3.117.127.35,2/27/2024 17:01,POST,/contact.html,403,2401,2508,https://www.quinn-carney.info/,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; sv-FI) AppleWebKit/535.38.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.38.7",normal
64.115.31.111,1/9/2024 21:26,POST,/profile,404,2370,578,-,Mozilla/5.0 (Windows NT 5.01; ne-NP; rv:1.9.2.20) Gecko/7528-04-02 00:51:34.368378 Firefox/3.8,anomaly
137.80.50.20,4/22/2024 5:02,GET,/comment,404,3402,2764,https://www.harrison-lee.com/,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/22.0.832.0 Mobile/79R245 Safari/533.2",anomaly
110.92.255.251,6/23/2024 10:40,GET,/products,200,478,4070,https://grant.info/,Opera/9.99.(X11; Linux x86_64; sv-SE) Presto/2.9.161 Version/10.00,anomaly
202.172.204.161,3/18/2024 3:49,POST,/upload,404,4483,1851,http://stephens-perkins.com/,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.0),anomaly
147.118.195.182,1/22/2024 5:14,POST,/contact.html,500,3342,3261,-,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),anomaly
183.198.8.157,2/3/2024 10:24,POST,/admin,404,1384,3742,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.0),normal
165.212.250.232,3/31/2024 6:30,GET,/help,403,1145,4213,http://www.jones-ford.com/,Opera/8.91.(X11; Linux i686; is-IS) Presto/2.9.173 Version/12.00,anomaly
168.189.110.155,4/21/2024 3:32,POST,/products,200,102,3401,-,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.1),normal
43.62.93.251,6/24/2024 17:47,POST,/settings,200,249,2330,https://bond.com/,"Mozilla/5.0 (Linux; Android 3.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/19.0.848.0 Safari/531.0",normal
168.13.107.115,3/6/2024 9:52,GET,/help,500,16,4774,-,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.3.2 (KHTML, like Gecko) Version/5.1 Safari/531.3.2",anomaly
